"Konto"
"116002"
"117000"
"117005"
"117006"
"117009"
"117010"
"117012"
"118000"
"118001"
"118500"
"118520"
"118521"
"119001"
"119500"
"119502"
"119503"
"120001"
"120007"
"120009"
"123000"
"123002"
"123003"
"123004"
"123005"
"123007"
"123008"
"123010"
"123026"
"124000"
"124001"
"124020"
"124025"
"125000"
"126000"
"137000"
"142900"
"159000"
"162000"
"163000"
"163002"
"165000"
"171000"
"172900"
"173002"
"177000"
"109010"
"109011"
"109910"
"109911"
"109020"
"109021"
"109920"
"109921"
"109002"
"109900"
"119507"
"137000"
"109002"
"109900"
"117012"
"118500"
"177000"
"101000"
"101070"
"101082"
"102000"
"102005"
"102006"
"103000"
"104000"
"105002"
"107500"
"107520"
"109002"
"109004"
"109900"
"110000"
"111500"
"112000"
"112010"
"112011"
"112017"
"112049"
"112050"
"113031"
"115000"
"115001"
"116002"
"117000"
"117005"
"117006"
"117009"
"117010"
"120009"
"137000"
"142900"
"172900"
"101000"
"101004"
"101009"
"103000"
"104000"
"105008"
"109002"
"109004"
"109900"
"111500"
"112000"
"112002"
"112009"
"112010"
"113031"
"115003"
"117000"
"117005"
"117006"
"117009"
"117010"
"119500"
"119502"
"120001"
"120007"
"120009"
"123000"
"123005"
"123010"
"124025"
"137000"
"142900"
"172900"
"173002"
"115001"
"124001"
"142900"
"159000"
"172900"
"101000"
"101004"
"101009"
"101070"
"102000"
"102005"
"103000"
"104000"
"105002"
"105008"
"105090"
"107500"
"107520"
"109002"
"109004"
"109900"
"110000"
"110002"
"110004"
"110005"
"111000"
"111401"
"111500"
"112000"
"112010"
"112017"
"112050"
"112071"
"113031"
"114000"
"114002"
"115000"
"115001"
"115003"
"116002"
"117000"
"117005"
"117006"
"117009"
"117010"
"117012"
"118000"
"118001"
"118500"
"118520"
"118521"
"119001"
"119500"
"119502"
"119503"
"119520"
"120001"
"120007"
"120009"
"123000"
"123002"
"123003"
"123004"
"123005"
"123007"
"123008"
"123010"
"124000"
"124001"
"124020"
"124025"
"125000"
"126000"
"127003"
"127004"
"135000"
"137000"
"137008"
"142900"
"147000"
"155000"
"159000"
"160007"
"162000"
"163000"
"163002"
"165000"
"170000"
"171000"
"172900"
"173002"
"175000"
"177000"
"195000"
"101000"
"101009"
"101070"
"101082"
"101083"
"102000"
"102003"
"102005"
"102008"
"102009"
"103000"
"104000"
"105000"
"105002"
"105090"
"109002"
"109004"
"109900"
"110000"
"110005"
"110502"
"110503"
"110504"
"110506"
"111000"
"111500"
"111504"
"111505"
"112000"
"112017"
"112030"
"112050"
"113000"
"113031"
"114004"
"115001"
"115003"
"116002"
"117001"
"117009"
"117025"
"118500"
"120001"
"124001"
"127000"
"127003"
"137000"
"142900"
"160007"
"162007"
"165005"
"170000"
"171000"
"172900"
"101000"
"101009"
"101070"
"101082"
"102000"
"102005"
"102008"
"102009"
"103000"
"104000"
"105002"
"105008"
"105090"
"109002"
"109004"
"109900"
"110000"
"110002"
"110004"
"110503"
"110506"
"111000"
"111500"
"111501"
"111504"
"111505"
"112000"
"112009"
"112010"
"112011"
"112017"
"112030"
"112050"
"113031"
"113070"
"115000"
"115001"
"115003"
"116002"
"117001"
"117009"
"117011"
"118002"
"118500"
"119001"
"119520"
"120001"
"120002"
"120010"
"120013"
"123025"
"124001"
"137000"
"142900"
"147002"
"159000"
"160007"
"162007"
"165005"
"170000"
"171000"
"172900"
"173002"
"101000"
"101009"
"101012"
"101070"
"101083"
"102000"
"102005"
"102008"
"102009"
"103000"
"104000"
"105008"
"105090"
"109002"
"109004"
"109900"
"110000"
"110004"
"110005"
"110503"
"110506"
"111000"
"111500"
"111504"
"111505"
"112000"
"112010"
"112017"
"112050"
"112051"
"113031"
"114000"
"114002"
"114004"
"115001"
"115003"
"118500"
"120001"
"124001"
"127003"
"137015"
"142900"
"147080"
"160007"
"162007"
"165005"
"170000"
"171000"
"172900"
"173002"
"101000"
"101009"
"101054"
"101070"
"101082"
"102000"
"102005"
"102008"
"103000"
"104000"
"105002"
"105008"
"105090"
"109002"
"109004"
"109900"
"110000"
"110004"
"110005"
"110503"
"110504"
"110506"
"111000"
"111500"
"111504"
"111505"
"112000"
"112003"
"112010"
"112012"
"112013"
"112017"
"112030"
"112050"
"113031"
"114002"
"115000"
"115001"
"115003"
"116002"
"117009"
"117025"
"118002"
"118500"
"120001"
"124001"
"142900"
"160007"
"162007"
"162009"
"165005"
"170000"
"171000"
"171002"
"172900"
"173002"
"175000"
"110005"
"113030"
"113031"
"115001"
"120020"
"124001"
"142900"
"159000"
"172900"
"101000"
"101001"
"101004"
"101009"
"101012"
"101070"
"101099"
"102000"
"102005"
"102006"
"103000"
"103090"
"104000"
"105000"
"105002"
"105008"
"105090"
"105092"
"107500"
"107520"
"109002"
"109003"
"109004"
"109900"
"110000"
"110002"
"110004"
"110005"
"110500"
"110501"
"110502"
"110503"
"110504"
"111000"
"111401"
"111500"
"111501"
"112000"
"112002"
"112003"
"112010"
"112011"
"112013"
"112017"
"112019"
"112049"
"112050"
"112051"
"113030"
"113031"
"113032"
"114000"
"114002"
"114004"
"114005"
"115000"
"115001"
"115002"
"115003"
"116001"
"116002"
"117000"
"117003"
"117005"
"117006"
"117009"
"117010"
"117011"
"117012"
"118000"
"118001"
"118500"
"118520"
"118521"
"119001"
"119500"
"119502"
"119503"
"119507"
"119520"
"119523"
"120001"
"120002"
"120004"
"120007"
"120009"
"120013"
"123000"
"123002"
"123003"
"123004"
"123005"
"123007"
"123008"
"123010"
"124000"
"124001"
"124020"
"124025"
"125000"
"126000"
"127000"
"127003"
"127004"
"135000"
"135007"
"137000"
"142900"
"145000"
"147000"
"147005"
"147017"
"155000"
"159000"
"160005"
"162000"
"163000"
"163002"
"165000"
"170000"
"171000"
"172900"
"173002"
"175000"
"177000"
"195000"
"135000"
"101000"
"101001"
"101003"
"101009"
"101010"
"101011"
"101012"
"101054"
"101070"
"101081"
"101082"
"101084"
"102000"
"102003"
"102004"
"102006"
"102007"
"102008"
"102009"
"103000"
"104000"
"105000"
"105002"
"105008"
"105021"
"105024"
"105090"
"109002"
"109003"
"109004"
"109900"
"110000"
"110004"
"110005"
"110501"
"110503"
"110504"
"110506"
"111000"
"111500"
"111501"
"111502"
"112000"
"112009"
"112010"
"112050"
"112051"
"112071"
"113010"
"113031"
"113070"
"114000"
"114005"
"115000"
"115002"
"115003"
"116002"
"117000"
"117009"
"117025"
"118500"
"118520"
"118521"
"119001"
"119500"
"119503"
"119507"
"119520"
"120002"
"120010"
"120015"
"123005"
"124001"
"124024"
"135000"
"135007"
"137000"
"142900"
"147000"
"147070"
"147073"
"155000"
"162000"
"162005"
"165000"
"165001"
"165005"
"170000"
"171000"
"171002"
"172900"
"173002"
"175000"
"177000"
"189001"
"195000"
"101000"
"101001"
"101003"
"101009"
"101010"
"101011"
"101012"
"101054"
"101070"
"101082"
"101084"
"102000"
"102004"
"102005"
"102006"
"102007"
"102008"
"102009"
"103000"
"104000"
"105002"
"105008"
"105021"
"105090"
"109002"
"109003"
"109004"
"109900"
"110002"
"110003"
"110004"
"110501"
"110502"
"110503"
"110504"
"110506"
"111000"
"111500"
"111501"
"111504"
"111505"
"112000"
"112010"
"112019"
"112022"
"112050"
"112051"
"113010"
"113031"
"114002"
"114005"
"115000"
"116002"
"117000"
"117009"
"118500"
"119500"
"119503"
"119507"
"119520"
"120001"
"120002"
"120003"
"120007"
"120008"
"120009"
"120010"
"120014"
"123001"
"124000"
"124001"
"124022"
"124023"
"127000"
"127003"
"142900"
"155000"
"159000"
"165005"
"170000"
"170003"
"171000"
"171002"
"172900"
"173002"
"175000"
"177000"
"101000"
"101001"
"101003"
"101009"
"101011"
"101012"
"101054"
"101070"
"101082"
"101083"
"101084"
"102000"
"102004"
"102005"
"102006"
"102008"
"102009"
"103000"
"104000"
"105002"
"105008"
"105021"
"105090"
"109002"
"109003"
"109004"
"109900"
"110003"
"110005"
"110501"
"110502"
"110503"
"110504"
"111000"
"111500"
"111505"
"112010"
"112030"
"112050"
"113010"
"113030"
"113031"
"113070"
"115001"
"115002"
"116002"
"117003"
"117005"
"117009"
"117010"
"117012"
"118500"
"119500"
"119520"
"120002"
"120019"
"122000"
"124000"
"124001"
"124024"
"125000"
"135000"
"137000"
"142900"
"159000"
"165005"
"170000"
"170003"
"171000"
"172900"
"173002"
"175000"
"195000"
"101000"
"101001"
"101003"
"101009"
"101010"
"101011"
"101012"
"101054"
"101070"
"101082"
"101083"
"101084"
"102000"
"102002"
"102003"
"102004"
"102005"
"102006"
"102007"
"102008"
"103000"
"104000"
"105000"
"105002"
"105008"
"105021"
"105090"
"105092"
"109002"
"109003"
"109004"
"109900"
"110000"
"110002"
"110005"
"110500"
"110501"
"110502"
"110503"
"110504"
"110506"
"111000"
"111500"
"111504"
"112003"
"112010"
"112011"
"112013"
"112050"
"112051"
"113030"
"113031"
"114002"
"114004"
"114005"
"115001"
"115002"
"116001"
"116002"
"117003"
"117004"
"117009"
"118500"
"119520"
"120001"
"120002"
"120009"
"120011"
"120015"
"124001"
"127003"
"142900"
"170000"
"171000"
"171002"
"172900"
"173002"
"175000"
"177000"
"177001"
"101000"
"101001"
"101003"
"101010"
"101011"
"101012"
"101054"
"101070"
"101082"
"101083"
"101084"
"101090"
"102000"
"102004"
"102005"
"102006"
"102007"
"102008"
"102009"
"103000"
"104000"
"105000"
"105002"
"105008"
"105024"
"105090"
"105092"
"109002"
"109003"
"109004"
"109900"
"110000"
"110002"
"110004"
"110005"
"110500"
"110501"
"110502"
"110503"
"110504"
"110506"
"111000"
"111500"
"111501"
"111504"
"111505"
"112000"
"112009"
"112013"
"112017"
"112019"
"112020"
"112022"
"112030"
"112031"
"112049"
"112050"
"112080"
"113031"
"114005"
"115000"
"115001"
"115002"
"115003"
"116001"
"116002"
"117000"
"117003"
"117004"
"117009"
"117011"
"117012"
"117025"
"118500"
"119001"
"119500"
"119503"
"119507"
"119520"
"120001"
"120002"
"120003"
"120007"
"120009"
"120010"
"120012"
"120015"
"120020"
"123000"
"123001"
"123007"
"123026"
"124000"
"124001"
"124024"
"125000"
"127003"
"137000"
"137006"
"142900"
"147000"
"147002"
"147017"
"147073"
"147080"
"147090"
"150006"
"159000"
"162000"
"162003"
"170000"
"170003"
"171000"
"171002"
"172900"
"173000"
"173002"
"175000"
"177000"
"177001"
"195000"
"101000"
"101004"
"101009"
"101070"
"102000"
"102005"
"102006"
"103000"
"104000"
"105002"
"105008"
"105090"
"105092"
"107500"
"107520"
"109002"
"109004"
"109900"
"110000"
"110002"
"110004"
"110005"
"111000"
"111401"
"111500"
"111501"
"112000"
"112002"
"112010"
"112011"
"112013"
"112017"
"112019"
"112022"
"112049"
"112050"
"113031"
"114002"
"114005"
"115000"
"115001"
"115002"
"115003"
"116001"
"116002"
"117000"
"117005"
"117006"
"117009"
"117010"
"117011"
"117012"
"118000"
"118001"
"118500"
"118520"
"118521"
"119001"
"119500"
"119502"
"119503"
"119520"
"120001"
"120007"
"120009"
"123000"
"123002"
"123003"
"123004"
"123005"
"123007"
"123008"
"123010"
"124000"
"124001"
"124020"
"124025"
"125000"
"126000"
"127000"
"127003"
"137000"
"142900"
"147017"
"159000"
"162000"
"163000"
"163002"
"165000"
"171000"
"171002"
"172900"
"173002"
"177000"
"111501"
"112020"
"115003"
"142900"
"155000"
"172900"
"173000"
"101000"
"101004"
"101009"
"101070"
"102000"
"102005"
"102006"
"103000"
"104000"
"105002"
"105008"
"105090"
"107500"
"107520"
"109002"
"109004"
"109900"
"110000"
"110002"
"110005"
"110504"
"110506"
"111000"
"111401"
"111500"
"112000"
"112002"
"112010"
"112011"
"112013"
"112017"
"112049"
"112050"
"113030"
"113031"
"113033"
"114002"
"115000"
"115001"
"115003"
"116001"
"116002"
"117000"
"117005"
"117006"
"117009"
"117010"
"117012"
"118000"
"118001"
"118500"
"118520"
"118521"
"119001"
"119500"
"119502"
"119503"
"120001"
"120007"
"120009"
"120011"
"120018"
"123000"
"123002"
"123003"
"123004"
"123005"
"123007"
"123008"
"123010"
"124000"
"124001"
"124020"
"124025"
"125000"
"126000"
"127000"
"127002"
"137000"
"142900"
"147000"
"159000"
"162000"
"163000"
"163002"
"165000"
"171000"
"171002"
"172900"
"173002"
"175000"
"177000"
"115000"
"147000"
"175000"
"101000"
"101070"
"104000"
"109002"
"109004"
"109900"
"118500"
"124001"
"171000"
"101000"
"101070"
"102008"
"104000"
"105002"
"109002"
"109004"
"109900"
"116002"
"117009"
"118500"
"124001"
"171000"
"101000"
"102000"
"102008"
"103000"
"104000"
"109002"
"109004"
"109900"
"118500"
"124001"
"171000"
"101000"
"101054"
"101082"
"102000"
"102005"
"102008"
"103000"
"104000"
"109002"
"109004"
"109900"
"110000"
"110503"
"110506"
"112000"
"112051"
"118500"
"124001"
"142900"
"165005"
"172900"
"124001"
"142900"
"159000"
"172900"
"101000"
"101001"
"102000"
"103000"
"105002"
"105090"
"109003"
"109004"
"109900"
"110500"
"110502"
"111501"
"112000"
"112003"
"112009"
"112050"
"115003"
"116002"
"118500"
"119500"
"124001"
"142900"
"159000"
"170003"
"171000"
"171002"
"172900"
"101000"
"101001"
"101010"
"101011"
"101070"
"103000"
"104000"
"105000"
"105002"
"105090"
"109002"
"109003"
"109004"
"109900"
"110000"
"110002"
"110005"
"110500"
"110501"
"110502"
"110503"
"110504"
"111501"
"112000"
"112003"
"112019"
"112049"
"112050"
"113070"
"113080"
"115000"
"115001"
"115002"
"115003"
"116002"
"117009"
"118500"
"119001"
"119500"
"119503"
"119520"
"120001"
"120002"
"120009"
"120010"
"120015"
"123000"
"124000"
"124001"
"126000"
"126009"
"127003"
"142900"
"147080"
"150006"
"155000"
"159000"
"162002"
"170000"
"170001"
"171000"
"172900"
"175000"
"177000"
"189001"
"195000"
"101000"
"101001"
"101011"
"101012"
"101070"
"103000"
"104000"
"105000"
"105002"
"105090"
"109002"
"109003"
"109004"
"109900"
"110005"
"110500"
"110504"
"113031"
"115001"
"116002"
"117009"
"117011"
"118500"
"124001"
"142900"
"159000"
"170000"
"172900"
"112000"
"118000"
"119001"
"126000"
"142900"
"159000"
"172900"
"101000"
"101003"
"102000"
"102004"
"102005"
"102006"
"102008"
"103000"
"105002"
"105008"
"105090"
"109002"
"109004"
"109900"
"110005"
"110501"
"112000"
"112010"
"113031"
"116002"
"117009"
"118500"
"120001"
"120010"
"124001"
"142900"
"159000"
"160005"
"162007"
"170000"
"171000"
"171002"
"172900"
"173002"
"101000"
"101003"
"101009"
"102000"
"102004"
"102005"
"102006"
"102007"
"102008"
"102009"
"103000"
"104000"
"105008"
"105090"
"109002"
"109003"
"109004"
"109900"
"110004"
"110502"
"110506"
"111000"
"111500"
"111501"
"111504"
"112000"
"112010"
"112031"
"112050"
"113031"
"114005"
"117000"
"118500"
"119507"
"120001"
"120008"
"120009"
"120010"
"124001"
"142900"
"147080"
"160005"
"162007"
"165005"
"171000"
"172900"
"173002"
"195000"
"101000"
"102000"
"102008"
"103000"
"105000"
"109002"
"109004"
"109900"
"110005"
"110501"
"110502"
"111501"
"112000"
"112017"
"113031"
"115001"
"118500"
"124001"
"142900"
"160005"
"162007"
"165005"
"170003"
"171000"
"172900"
"101000"
"101001"
"101009"
"102000"
"102003"
"102004"
"102008"
"103000"
"104000"
"105008"
"105090"
"109002"
"109003"
"109004"
"109900"
"110501"
"111500"
"111504"
"113031"
"118500"
"119507"
"120002"
"124001"
"142900"
"160005"
"162007"
"171000"
"171002"
"172900"
"173002"
"101000"
"101004"
"101009"
"101070"
"101082"
"102000"
"102005"
"102006"
"103000"
"104000"
"105002"
"105008"
"105090"
"105092"
"107500"
"107520"
"109002"
"109004"
"109900"
"110000"
"110002"
"110004"
"110005"
"111401"
"111500"
"112000"
"112002"
"112009"
"112010"
"112011"
"112013"
"112017"
"112022"
"112049"
"112050"
"113031"
"114002"
"114003"
"115000"
"115001"
"115003"
"116001"
"116002"
"117000"
"117005"
"117006"
"117009"
"117010"
"117012"
"118000"
"118500"
"118520"
"118521"
"119500"
"119502"
"119503"
"120001"
"120007"
"120009"
"120010"
"123000"
"123002"
"123003"
"123004"
"123005"
"123007"
"123008"
"123009"
"123010"
"123026"
"124000"
"124001"
"124020"
"124025"
"125000"
"137000"
"142900"
"159000"
"162000"
"165000"
"171000"
"172900"
"173002"
"177000"
"101000"
"101004"
"101009"
"101070"
"101082"
"102000"
"102005"
"102006"
"103000"
"104000"
"105002"
"105008"
"105090"
"105092"
"107500"
"107520"
"109002"
"109004"
"109900"
"110000"
"110002"
"110004"
"110005"
"111000"
"111401"
"111500"
"112000"
"112002"
"112009"
"112010"
"112011"
"112013"
"112017"
"112022"
"112049"
"112050"
"113031"
"114002"
"114003"
"115000"
"115001"
"115003"
"116001"
"116002"
"117000"
"117005"
"117006"
"117009"
"117010"
"117012"
"118000"
"118500"
"118520"
"118521"
"119001"
"119500"
"119502"
"119503"
"120001"
"120007"
"120009"
"123000"
"123001"
"123002"
"123003"
"123004"
"123005"
"123007"
"123008"
"123010"
"123022"
"123026"
"124000"
"124001"
"124020"
"124021"
"124025"
"125000"
"137000"
"142900"
"159000"
"162000"
"163001"
"163004"
"163011"
"163012"
"165000"
"171000"
"172900"
"173002"
"177000"
"177001"
"117003"
"142900"
"172900"
"101000"
"101082"
"102000"
"103000"
"104000"
"109002"
"109003"
"109004"
"109900"
"111500"
"111501"
"112000"
"112009"
"113030"
"113031"
"113070"
"114001"
"118500"
"119500"
"119507"
"120015"
"120018"
"124001"
"142900"
"165000"
"171000"
"172900"
"177000"
"189001"
"101000"
"101082"
"103000"
"104000"
"109002"
"109004"
"109900"
"111501"
"113030"
"113031"
"113070"
"118500"
"120001"
"120010"
"120011"
"120015"
"124001"
"142900"
"165000"
"171000"
"171002"
"172900"
"177000"
"189001"
"111501"
"112003"
"112006"
"112020"
"117000"
"120011"
"120018"
"122000"
"142900"
"147002"
"147070"
"172900"
"195000"
"101000"
"103090"
"105002"
"109002"
"109004"
"109900"
"111500"
"111501"
"112000"
"112010"
"112013"
"112019"
"112022"
"115001"
"115003"
"116002"
"117009"
"117011"
"118500"
"119500"
"124001"
"142900"
"159000"
"171000"
"172900"
"175000"
"195000"
"124001"
"142900"
"159000"
"172900"
"101000"
"101070"
"102000"
"105002"
"105092"
"109002"
"109004"
"109900"
"115003"
"116001"
"116002"
"117009"
"117011"
"118500"
"124001"
"142900"
"171000"
"171002"
"172900"
"101000"
"101004"
"101007"
"101009"
"101070"
"101082"
"101090"
"102000"
"102005"
"102006"
"103000"
"104000"
"105002"
"105008"
"105090"
"105092"
"107500"
"107520"
"109002"
"109004"
"109900"
"110000"
"110002"
"110004"
"110005"
"110502"
"110506"
"111000"
"111400"
"111401"
"111500"
"112000"
"112002"
"112010"
"112011"
"112013"
"112017"
"112022"
"112049"
"112050"
"113010"
"113030"
"113031"
"114002"
"115000"
"115001"
"115002"
"115003"
"116001"
"116002"
"117000"
"117005"
"117006"
"117009"
"117010"
"117011"
"117012"
"117025"
"118000"
"118001"
"118500"
"118520"
"118521"
"119001"
"119500"
"119502"
"119503"
"120001"
"120007"
"120009"
"120010"
"120011"
"120916"
"121002"
"122000"
"123000"
"123002"
"123003"
"123004"
"123005"
"123007"
"123008"
"123010"
"123026"
"124000"
"124001"
"124020"
"124025"
"125000"
"126000"
"127003"
"137000"
"137009"
"142900"
"147017"
"147080"
"150006"
"159000"
"162000"
"163000"
"163002"
"165000"
"170000"
"170010"
"171000"
"172900"
"173002"
"177000"
"195000"
"101000"
"101004"
"101009"
"101012"
"101070"
"101082"
"101090"
"102000"
"102005"
"102006"
"103000"
"104000"
"105000"
"105002"
"105008"
"105090"
"105092"
"107500"
"107520"
"109002"
"109004"
"109900"
"110000"
"110002"
"110003"
"110004"
"110005"
"110502"
"110504"
"110506"
"111000"
"111401"
"111500"
"111501"
"112000"
"112002"
"112010"
"112011"
"112013"
"112017"
"112020"
"112022"
"112049"
"112050"
"112051"
"113010"
"113031"
"114000"
"114002"
"115000"
"115001"
"115002"
"115003"
"116001"
"116002"
"117000"
"117005"
"117006"
"117009"
"117010"
"117011"
"117012"
"117025"
"118000"
"118001"
"118500"
"118520"
"118521"
"119001"
"119500"
"119502"
"119503"
"120001"
"120006"
"120007"
"120009"
"120010"
"120011"
"120015"
"120018"
"121002"
"123000"
"123002"
"123003"
"123004"
"123005"
"123007"
"123008"
"123010"
"124000"
"124001"
"124020"
"124025"
"125000"
"126000"
"127003"
"137000"
"142900"
"147002"
"147015"
"147017"
"150006"
"155000"
"159000"
"162000"
"163000"
"163002"
"165000"
"170000"
"171000"
"172900"
"173002"
"177000"
"195000"
"101000"
"102000"
"105090"
"109002"
"109004"
"109900"
"111500"
"112050"
"113031"
"115000"
"115001"
"117009"
"118500"
"119001"
"120001"
"124001"
"127000"
"142900"
"172900"
"101000"
"105002"
